sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Mph);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-1.0;2.0;10.0;-1.0;2.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;36.0;-17.0;-49.0;257.0;-10.0;6.0;2.0;16.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;11 / 16;488508;2018-07-25 07:40:10:102
0.0;1.0;9.0;-1.0;2.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;35.0;-15.0;-49.0;258.0;-9.0;5.0;2.0;23.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;11 / 16;489007;2018-07-25 07:40:10:601
0.0;1.0;10.0;0.0;1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;33.0;-14.0;-51.0;255.0;-6.0;2.0;2.0;19.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;11 / 16;489508;2018-07-25 07:40:11:102
0.0;1.0;10.0;0.0;1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;32.0;-15.0;-51.0;256.0;-8.0;2.0;2.0;36.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;11 / 15;490008;2018-07-25 07:40:11:602
0.0;1.0;10.0;0.0;1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;32.0;-15.0;-52.0;255.0;-7.0;1.0;2.0;46.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;11 / 15;490508;2018-07-25 07:40:12:102
0.0;1.0;10.0;0.0;1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;31.0;-15.0;-52.0;255.0;-7.0;1.0;2.0;40.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;11 / 16;491008;2018-07-25 07:40:12:602
0.0;1.0;10.0;0.0;1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;32.0;-15.0;-52.0;255.0;-7.0;1.0;2.0;48.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;11 / 16;491507;2018-07-25 07:40:13:101
0.0;1.0;10.0;0.0;1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;31.0;-14.0;-52.0;255.0;-6.0;1.0;2.0;17.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;11 / 15;492007;2018-07-25 07:40:13:601
-1.0;1.0;8.0;-1.0;1.0;10.0;0.0;0.0;-1.0;0.0;-1.0;0.0;40.0;34.0;-13.0;-52.0;256.0;-5.0;4.0;2.0;17.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;11 / 15;492508;2018-07-25 07:40:14:102
1.0;1.0;7.0;1.0;1.0;10.0;0.0;0.0;-3.0;0.0;-1.0;0.0;41.0;21.0;-17.0;-57.0;251.0;-7.0;-8.0;2.0;25.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;11 / 16;493007;2018-07-25 07:40:14:601
0.0;-1.0;10.0;0.0;-1.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;41.0;33.0;-9.0;-53.0;246.0;5.0;2.0;2.0;32.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;11 / 16;493508;2018-07-25 07:40:15:102
0.0;-1.0;10.0;0.0;-1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0;32.0;-9.0;-54.0;247.0;5.0;0.0;2.0;59.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;11 / 16;494007;2018-07-25 07:40:15:601
0.0;-1.0;10.0;0.0;-1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;31.0;-9.0;-54.0;246.0;6.0;-1.0;2.0;18.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;11 / 16;494508;2018-07-25 07:40:16:102
0.0;-1.0;10.0;0.0;-1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;53.0;30.0;-8.0;-54.0;247.0;5.0;-1.0;2.0;19.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;11 / 16;495008;2018-07-25 07:40:16:602
0.0;-1.0;10.0;0.0;-1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;31.0;-8.0;-55.0;248.0;6.0;-1.0;2.0;57.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;11 / 16;495508;2018-07-25 07:40:17:102
1.0;-1.0;10.0;0.0;-1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;31.0;-8.0;-54.0;247.0;6.0;-1.0;2.0;16.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;10 / 15;496008;2018-07-25 07:40:17:602
0.0;-1.0;10.0;0.0;-1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;53.0;31.0;-8.0;-54.0;248.0;6.0;-1.0;2.0;16.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;10 / 15;496508;2018-07-25 07:40:18:102
0.0;-1.0;10.0;0.0;-1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;30.0;-8.0;-54.0;247.0;6.0;-1.0;2.0;17.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;10 / 15;497007;2018-07-25 07:40:18:601
0.0;-1.0;10.0;0.0;-1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;31.0;-8.0;-54.0;246.0;6.0;-1.0;2.0;16.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;10 / 15;497507;2018-07-25 07:40:19:101
0.0;-1.0;10.0;0.0;-1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;30.0;-8.0;-55.0;248.0;5.0;-2.0;2.0;58.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;9 / 15;498007;2018-07-25 07:40:19:601
1.0;-1.0;10.0;0.0;-1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;30.0;-8.0;-55.0;247.0;6.0;-2.0;2.0;16.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;9 / 15;498508;2018-07-25 07:40:20:102
0.0;-1.0;10.0;0.0;-1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;30.0;-8.0;-54.0;247.0;6.0;-2.0;2.0;16.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;9 / 15;499008;2018-07-25 07:40:20:602
1.0;-1.0;10.0;0.0;-1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0;30.0;-7.0;-55.0;248.0;6.0;-2.0;2.0;16.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;9 / 15;499507;2018-07-25 07:40:21:101
1.0;-1.0;10.0;0.0;-1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;47.0;30.0;-8.0;-55.0;248.0;6.0;-3.0;2.0;16.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;9 / 15;500007;2018-07-25 07:40:21:601
1.0;0.0;11.0;0.0;-1.0;10.0;0.0;1.0;1.0;0.0;0.0;0.0;47.0;30.0;-8.0;-55.0;249.0;6.0;-3.0;2.0;64.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;9 / 15;500508;2018-07-25 07:40:22:102
1.0;-1.0;10.0;0.0;-1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;47.0;30.0;-8.0;-55.0;248.0;6.0;-2.0;2.0;52.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;9 / 15;501008;2018-07-25 07:40:22:602
1.0;-1.0;10.0;0.0;-1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;30.0;-7.0;-55.0;248.0;6.0;-3.0;2.0;17.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;9 / 15;501508;2018-07-25 07:40:23:102
1.0;-1.0;10.0;0.0;-1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;29.0;-8.0;-55.0;247.0;6.0;-3.0;2.0;17.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;9 / 14;502007;2018-07-25 07:40:23:601
1.0;-1.0;10.0;1.0;-1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;54.0;29.0;-7.0;-55.0;249.0;6.0;-3.0;2.0;19.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;9 / 14;502508;2018-07-25 07:40:24:102
1.0;-1.0;10.0;1.0;-1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;54.0;29.0;-8.0;-55.0;247.0;6.0;-3.0;2.0;16.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;9 / 14;503008;2018-07-25 07:40:24:602
1.0;-1.0;10.0;1.0;-1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;57.0;30.0;-7.0;-55.0;249.0;6.0;-3.0;2.0;22.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;9 / 14;503508;2018-07-25 07:40:25:102
1.0;-2.0;10.0;1.0;-2.0;10.0;0.0;0.0;0.0;-1.0;0.0;-1.0;57.0;30.0;-1.0;-55.0;253.0;10.0;-3.0;2.0;22.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;9 / 14;504007;2018-07-25 07:40:25:601
1.0;-1.0;9.0;0.0;0.0;10.0;0.0;0.0;-1.0;1.0;1.0;0.0;54.0;34.0;-6.0;-53.0;258.0;3.0;-2.0;2.0;30.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;9 / 14;504508;2018-07-25 07:40:26:102
1.0;1.0;9.0;0.0;2.0;10.0;1.0;-1.0;0.0;0.0;-1.0;0.0;54.0;29.0;-17.0;-51.0;256.0;-10.0;-1.0;2.0;26.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;9 / 14;505008;2018-07-25 07:40:26:602
0.0;2.0;10.0;0.0;2.0;10.0;-1.0;-1.0;0.0;0.0;0.0;0.0;37.0;28.0;-19.0;-50.0;255.0;-13.0;-2.0;2.0;24.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;9 / 14;505508;2018-07-25 07:40:27:102
0.0;2.0;9.0;0.0;2.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;30.0;-19.0;-49.0;258.0;-14.0;-1.0;2.0;17.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;9 / 14;506007;2018-07-25 07:40:27:601
0.0;2.0;9.0;0.0;2.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;41.0;30.0;-18.0;-49.0;259.0;-14.0;0.0;2.0;16.0;42.49;-83.42;747.0;863.1747801834168;;60.85;;9 / 14;506507;2018-07-25 07:40:28:101
0.0;2.0;9.0;0.0;2.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;41.0;30.0;-18.0;-49.0;258.0;-13.0;0.0;2.0;16.0;42.49;-83.42;747.0;863.1747801834168;;59.33;;9 / 14;507007;2018-07-25 07:40:28:601
0.0;2.0;10.0;0.0;2.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;41.0;32.0;-18.0;-48.0;259.0;-14.0;1.0;2.0;17.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;9 / 14;507507;2018-07-25 07:40:29:101
0.0;2.0;10.0;0.0;2.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;31.0;-17.0;-49.0;258.0;-12.0;0.0;2.0;16.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;9 / 15;508008;2018-07-25 07:40:29:602
1.0;2.0;10.0;1.0;2.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;39.0;27.0;-19.0;-50.0;255.0;-14.0;-2.0;2.0;17.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;9 / 15;508508;2018-07-25 07:40:30:102
0.0;2.0;9.0;0.0;2.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;41.0;29.0;-19.0;-50.0;255.0;-12.0;-2.0;2.0;16.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;9 / 15;509007;2018-07-25 07:40:30:601
0.0;2.0;10.0;0.0;2.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;29.0;-19.0;-50.0;255.0;-12.0;-2.0;2.0;19.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;9 / 15;509507;2018-07-25 07:40:31:101
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;36.0;-24.0;-43.0;256.0;-19.0;7.0;2.0;17.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;9 / 15;510007;2018-07-25 07:40:31:601
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;34.0;-23.0;-45.0;256.0;-18.0;4.0;2.0;17.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;9 / 15;510507;2018-07-25 07:40:32:101
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;33.0;-23.0;-45.0;256.0;-18.0;4.0;2.0;16.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;9 / 14;511008;2018-07-25 07:40:32:602
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;33.0;-23.0;-45.0;255.0;-17.0;4.0;2.0;17.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;9 / 14;511507;2018-07-25 07:40:33:101
0.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;33.0;-23.0;-45.0;255.0;-17.0;3.0;2.0;20.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;9 / 15;512008;2018-07-25 07:40:33:602
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;34.0;-24.0;-45.0;256.0;-18.0;4.0;2.0;17.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;9 / 15;512507;2018-07-25 07:40:34:101
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;35.0;-24.0;-44.0;255.0;-18.0;5.0;2.0;15.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;9 / 15;513007;2018-07-25 07:40:34:601
-2.0;3.0;9.0;-1.0;3.0;9.0;-1.0;0.0;0.0;0.0;0.0;0.0;32.0;36.0;-22.0;-44.0;257.0;-17.0;5.0;2.0;22.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;9 / 15;513508;2018-07-25 07:40:35:102
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;35.0;-23.0;-45.0;256.0;-17.0;5.0;2.0;20.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;9 / 14;514008;2018-07-25 07:40:35:602
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;35.0;-23.0;-45.0;256.0;-17.0;5.0;2.0;16.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;9 / 14;514507;2018-07-25 07:40:36:101
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;35.0;-22.0;-46.0;258.0;-17.0;5.0;2.0;17.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;10 / 14;515007;2018-07-25 07:40:36:601
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;34.0;-22.0;-45.0;257.0;-17.0;4.0;2.0;16.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;10 / 14;515507;2018-07-25 07:40:37:101
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;35.0;-22.0;-45.0;257.0;-17.0;4.0;2.0;17.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;10 / 14;516008;2018-07-25 07:40:37:602
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;35.0;-22.0;-45.0;257.0;-17.0;5.0;2.0;15.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;10 / 14;516508;2018-07-25 07:40:38:102
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;35.0;-22.0;-45.0;257.0;-17.0;5.0;2.0;17.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;10 / 15;517007;2018-07-25 07:40:38:601
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;34.0;-22.0;-45.0;257.0;-17.0;5.0;2.0;16.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;10 / 15;517508;2018-07-25 07:40:39:102
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;35.0;-22.0;-45.0;257.0;-17.0;5.0;2.0;15.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;10 / 15;518008;2018-07-25 07:40:39:602
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;35.0;-22.0;-45.0;258.0;-17.0;5.0;2.0;16.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;10 / 15;518508;2018-07-25 07:40:40:102
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;35.0;-22.0;-45.0;258.0;-17.0;5.0;2.0;17.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;10 / 15;519007;2018-07-25 07:40:40:601
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;35.0;-21.0;-45.0;259.0;-17.0;5.0;2.0;15.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;10 / 15;519508;2018-07-25 07:40:41:102
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;35.0;-22.0;-45.0;257.0;-17.0;5.0;2.0;16.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;9 / 15;520007;2018-07-25 07:40:41:601
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;35.0;-23.0;-46.0;256.0;-17.0;5.0;2.0;16.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;9 / 15;520507;2018-07-25 07:40:42:101
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;35.0;-22.0;-45.0;257.0;-17.0;5.0;2.0;16.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;11 / 16;521007;2018-07-25 07:40:42:601
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;35.0;-21.0;-46.0;259.0;-17.0;5.0;2.0;15.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;11 / 16;521507;2018-07-25 07:40:43:101
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;35.0;-22.0;-46.0;257.0;-16.0;5.0;2.0;15.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;11 / 16;522008;2018-07-25 07:40:43:602
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;35.0;-21.0;-46.0;258.0;-16.0;5.0;2.0;16.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;11 / 16;522507;2018-07-25 07:40:44:101
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;35.0;-21.0;-46.0;258.0;-16.0;5.0;2.0;15.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;11 / 16;523008;2018-07-25 07:40:44:602
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;35.0;-21.0;-46.0;258.0;-16.0;4.0;2.0;17.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;11 / 16;523508;2018-07-25 07:40:45:102
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;34.0;-21.0;-46.0;257.0;-16.0;4.0;2.0;17.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;11 / 16;524007;2018-07-25 07:40:45:601
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;34.0;-21.0;-46.0;257.0;-16.0;4.0;2.0;17.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;11 / 16;524508;2018-07-25 07:40:46:102
-1.0;3.0;10.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;35.0;-21.0;-46.0;258.0;-16.0;4.0;2.0;17.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;11 / 16;525007;2018-07-25 07:40:46:601
-1.0;3.0;10.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;34.0;-21.0;-47.0;259.0;-16.0;4.0;2.0;18.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;11 / 16;525507;2018-07-25 07:40:47:101
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;34.0;-21.0;-46.0;257.0;-16.0;4.0;2.0;20.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;11 / 16;526007;2018-07-25 07:40:47:601
0.0;3.0;9.0;0.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;33.0;-21.0;-47.0;257.0;-16.0;3.0;2.0;21.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;11 / 16;526508;2018-07-25 07:40:48:102
0.0;2.0;10.0;0.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;33.0;-20.0;-48.0;257.0;-15.0;3.0;2.0;21.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;11 / 16;527008;2018-07-25 07:40:48:602
0.0;3.0;9.0;0.0;2.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;34.0;-20.0;-47.0;258.0;-15.0;3.0;2.0;18.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;11 / 16;527507;2018-07-25 07:40:49:101
0.0;3.0;10.0;0.0;2.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;33.0;-20.0;-48.0;258.0;-15.0;2.0;2.0;17.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;11 / 16;528008;2018-07-25 07:40:49:602
0.0;3.0;9.0;0.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;33.0;-19.0;-47.0;259.0;-15.0;3.0;2.0;18.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;11 / 16;528508;2018-07-25 07:40:50:102
0.0;3.0;10.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;34.0;-20.0;-47.0;258.0;-15.0;3.0;2.0;16.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;11 / 16;529008;2018-07-25 07:40:50:602
0.0;2.0;9.0;-1.0;2.0;9.0;1.0;-1.0;-1.0;0.0;0.0;0.0;35.0;36.0;-18.0;-47.0;261.0;-14.0;5.0;2.0;17.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;11 / 16;529507;2018-07-25 07:40:51:101
-2.0;3.0;14.0;-1.0;1.0;10.0;0.0;2.0;4.0;0.0;1.0;0.0;35.0;38.0;-9.0;-44.0;267.0;-8.0;9.0;2.0;21.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;10 / 16;530007;2018-07-25 07:40:51:601
1.0;2.0;7.0;-1.0;3.0;9.0;1.0;-1.0;-2.0;0.0;-1.0;0.0;34.0;27.0;-10.0;-45.0;281.0;-17.0;7.0;2.0;26.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;10 / 16;530508;2018-07-25 07:40:52:102
0.0;2.0;10.0;0.0;1.0;10.0;0.0;1.0;0.0;0.0;0.0;-1.0;34.0;12.0;8.0;-51.0;315.0;-7.0;-2.0;2.0;18.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;11 / 16;531008;2018-07-25 07:40:52:602
0.0;2.0;11.0;0.0;2.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;27.0;16.0;-2.0;-48.0;300.0;-13.0;-1.0;2.0;21.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;11 / 16;531508;2018-07-25 07:40:53:102
0.0;3.0;11.0;0.0;2.0;10.0;0.0;0.0;2.0;1.0;0.0;1.0;20.0;14.0;-2.0;-48.0;303.0;-14.0;-1.0;2.0;21.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;12 / 16;532008;2018-07-25 07:40:53:602
0.0;3.0;8.0;-1.0;3.0;9.0;0.0;0.0;-1.0;1.0;2.0;0.0;16.0;21.0;-12.0;-43.0;278.0;-19.0;3.0;2.0;21.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;12 / 16;532508;2018-07-25 07:40:54:102
-1.0;2.0;16.0;-1.0;2.0;10.0;-1.0;0.0;6.0;0.0;0.0;0.0;16.0;19.0;-4.0;-46.0;292.0;-13.0;3.0;2.0;23.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;12 / 16;533007;2018-07-25 07:40:54:601
0.0;4.0;9.0;0.0;4.0;9.0;0.0;0.0;0.0;0.0;0.0;1.0;16.0;19.0;-12.0;-46.0;291.0;-22.0;2.0;2.0;21.0;42.49;-83.42;747.0;863.1031919287148;;59.33;;12 / 16;533507;2018-07-25 07:40:55:101
1.0;3.0;9.0;0.0;3.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;20.0;19.0;-16.0;-45.0;274.0;-21.0;3.0;2.0;19.0;42.49;-83.42;783.0;861.611455049807;2.0;25.81;268.0;13 / 16;534008;2018-07-25 07:40:55:602
-1.0;4.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;21.0;-18.0;-43.0;266.0;-21.0;5.0;2.0;20.0;42.49;-83.42;783.0;861.611455049807;2.0;25.81;268.0;13 / 16;534507;2018-07-25 07:40:56:101
-1.0;3.0;10.0;-1.0;3.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;85.0;21.0;-17.0;-44.0;261.0;-17.0;5.0;2.0;21.0;42.49;-83.42;784.0;861.611455049807;2.0;25.81;255.0;13 / 16;535008;2018-07-25 07:40:56:602
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;-1.0;0.0;0.0;0.0;85.0;20.0;-16.0;-44.0;265.0;-18.0;4.0;2.0;20.0;42.49;-83.42;784.0;861.611455049807;2.0;25.81;255.0;13 / 16;535507;2018-07-25 07:40:57:101
-1.0;3.0;9.0;-1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;115.0;21.0;-15.0;-45.0;264.0;-16.0;5.0;2.0;22.0;42.49;-83.42;784.0;861.611455049807;2.0;25.81;256.0;13 / 16;536007;2018-07-25 07:40:57:601
